Product,Quantity,Price,Date,Time
Sorghum,75,84.88,2025-11-09,20:16
Barley,156,44.88,2025/06/21,19:51
Millet,98,17.59,2025-03-17,08:06
Sorghum,72,99.67,2025/09/22,14:09
Soybean,472,58.05,2025-11-14,01:07
Rice,123,72.24,2025/05/12,06:39
Rye,386,23.16,2025-12-01,21:14
Rye,57,51.85,2025-07-04,14:12
Barley,340,43.85,2025-07-20,04:56
Millet,268,11.16,2025/04/21,14:00
Oats,222,74.06,2025/07/30,09:28
Sorghum,168,15.45,2025-03-02,14:36
Wheat,467,45.53,2025/01/13,19:32
Oats,209,62.94,2025/05/16,16:08
Rye,386,85.17,2025-10-26,02:37
Corn,102,73.22,2025/08/17,17:11
Wheat,247,17.39,2025/11/04,19:44
Oats,116,18.0,2025/12/05,10:15
Millet,480,13.53,2025-07-29,04:32
Corn,180,16.86,2025-07-01,22:59
Wheat,476,73.37,2025/07/08,00:52
Rye,297,87.58,2025-08-21,21:07
Oats,273,45.15,2025-02-02,13:31
Soybean,50,40.44,2025/11/23,21:19
Corn,482,52.13,2025-03-19,17:24
Soybean,466,72.17,2025/02/10,17:17
Wheat,173,46.39,2025-05-24,01:51
Sorghum,232,11.42,2025-07-28,13:54
Rye,133,13.11,2025/03/02,05:10
Quinoa,190,10.34,2025-12-27,08:40
Corn,219,23.73,2025-06-07,11:38
Soybean,259,11.86,2025-09-30,14:49
Oats,279,15.34,2025/12/23,03:35
Rye,114,73.65,2025/05/20,22:35
Wheat,314,99.66,2025-05-23,00:58
Barley,416,18.44,2025-05-03,06:09
Barley,125,44.55,2025-08-17,01:30
Millet,212,91.75,2025-03-07,12:56
Rye,299,98.53,2025-07-08,12:25
Sorghum,239,34.98,2025-05-26,06:25
Corn,92,73.64,2025/09/26,21:40
Oats,465,65.24,2025-07-05,10:34
Barley,348,60.24,2025/10/29,09:03
Soybean,197,23.8,2025/07/24,20:28
Sorghum,160,11.91,2025/09/16,20:24
Millet,491,91.73,2025/11/30,12:52
Wheat,172,14.72,2025-07-15,20:46
Wheat,418,13.32,2025-12-22,23:32
Quinoa,134,82.1,2025/03/01,21:07
Barley,440,44.4,2025-11-29,12:58
Millet,407,52.95,2025/09/18,13:53
Quinoa,234,41.22,2025-08-26,12:14
Rice,242,47.46,2025/12/29,19:31
Barley,357,34.24,2025-03-21,11:37
Rye,220,78.86,2025/12/30,14:21
Oats,334,95.39,2025-07-25,10:48
Millet,291,28.88,2025-12-05,18:14
Barley,454,52.98,2025/12/15,02:04
Oats,493,93.44,2025/03/31,21:31
Rye,305,95.84,2025-09-16,14:15
Corn,280,67.9,2025-11-25,06:52
Millet,393,97.1,2025-10-18,22:59
Soybean,338,14.55,2025/01/04,08:36
Rice,224,11.7,2025/03/06,09:18
Rye,156,12.67,2025/07/01,08:46
Rice,308,57.81,2025/02/09,03:59
Soybean,477,25.62,2025/06/18,10:28
Sorghum,272,74.5,2025/03/18,21:38
Soybean,144,59.5,2025-10-17,14:25
Oats,52,51.92,2025/03/06,08:19
Soybean,297,52.46,2025-05-10,19:27
Soybean,441,11.57,2025/05/01,20:42
Corn,440,11.84,2025-12-06,21:31
Quinoa,252,73.81,2025-02-11,23:13
Wheat,168,29.82,2025-07-27,12:52
Rye,490,41.92,2025-06-14,17:29
Quinoa,249,82.9,2025-03-30,16:52
Barley,251,69.0,2025/05/14,08:37
Rye,271,57.83,2025-09-21,13:38
Rye,333,68.82,2025-07-23,00:32
Rice,95,17.62,2025/09/17,15:06
Rice,222,56.7,2025/07/27,14:13
Corn,492,76.21,2025-04-21,02:18
Quinoa,168,97.27,2025-09-01,08:11
Rye,75,69.41,2025-05-14,08:12
Millet,168,41.39,2025/05/24,10:56
Millet,416,74.74,2025/10/08,04:56
Corn,76,29.49,2025-04-22,05:03
Corn,275,70.31,2025/02/22,09:11
Rice,223,16.54,2025-02-17,08:48
Oats,308,43.5,2025-01-24,17:08
Millet,206,77.6,2025-05-10,03:52
Millet,72,19.38,2025/07/24,20:09
Sorghum,446,41.25,2025/10/17,13:38
Rye,262,31.68,2025/10/21,09:27
Barley,212,30.25,2025/02/03,03:57
Rye,404,17.37,2025/11/04,21:00
Soybean,261,57.27,2025/09/13,09:13
Oats,164,29.49,2025/02/10,11:29
Millet,131,83.61,2025-06-21,22:05
Quinoa,57,67.27,2025-03-01,05:19
Millet,220,41.37,2025/01/19,12:44
Quinoa,483,40.29,2025/01/28,04:23
Barley,263,62.24,2025-03-18,02:54
Millet,395,45.11,2025/04/03,22:44
Sorghum,187,94.74,2025-11-24,11:01
Sorghum,196,21.25,2025-05-23,06:55
Corn,71,45.04,2025/04/02,18:27
Oats,289,88.75,2025/09/28,11:56
Sorghum,120,23.71,2025/07/26,13:09
Barley,469,29.06,2025-06-22,19:29
Corn,477,59.12,2025/04/04,14:40
Barley,388,88.21,2025-04-14,04:24
Barley,127,17.62,2025/11/30,05:42
Soybean,480,96.56,2025/06/30,20:26
Soybean,440,31.74,2025/08/16,15:19
Sorghum,456,13.43,2025/05/23,03:15
Soybean,89,22.23,2025-01-26,08:12
Rye,322,17.86,2025/07/05,22:11
Quinoa,428,17.28,2025/06/15,04:55
Rye,382,42.54,2025-02-02,04:31
Wheat,340,18.44,2025/09/22,00:59
Wheat,440,61.97,2025-02-01,12:10
Sorghum,324,41.39,2025-06-25,20:07
Wheat,417,29.77,2025-04-08,03:49
Rye,131,65.1,2025/12/25,19:56
Corn,293,13.1,2025/10/31,07:41
Rye,246,23.41,2025-05-01,07:06
Quinoa,372,95.63,2025/09/27,13:22
Millet,471,59.0,2025-08-23,03:52
Oats,485,20.44,2025-01-31,20:50
Quinoa,396,82.74,2025-11-27,00:22
Soybean,426,27.06,2025-01-18,16:53
Quinoa,411,57.23,2025/02/26,01:46
Barley,386,95.25,2025/01/11,07:48
Rye,396,57.49,2025/01/14,22:19
Millet,55,26.14,2025/10/15,07:21
Wheat,313,37.59,2025/11/10,19:16
Rye,429,17.91,2025/10/16,21:01
Rice,401,25.26,2025-09-27,18:44
Oats,229,27.62,2025-07-16,10:41
Wheat,245,98.15,2025/11/05,15:38
Millet,56,29.13,2025-12-04,08:22
Rice,220,25.44,2025-11-29,15:15
Millet,307,49.27,2025/08/03,12:47
Sorghum,368,52.3,2025-10-14,20:04
Sorghum,202,93.55,2025-02-14,23:50
Quinoa,66,67.04,2025-09-03,01:55
Oats,221,44.7,2025-08-21,22:22
Soybean,123,81.24,2025-11-14,01:49
Rye,195,65.0,2025-08-25,19:02
Wheat,190,24.13,2025-01-24,21:39
Quinoa,194,17.8,2025/08/03,18:29
Oats,216,37.99,2025-08-18,12:22
Sorghum,373,43.93,2025-07-14,08:20
Millet,457,32.11,2025/06/10,06:50
Corn,180,14.78,2025/02/19,18:09
Barley,344,55.49,2025/10/13,23:54
Quinoa,433,64.32,2025/03/12,02:34
Quinoa,358,85.25,2025/09/01,16:45
Rye,130,91.37,2025/12/17,18:16
Sorghum,438,63.71,2025-03-12,18:54
Soybean,189,39.49,2025-09-26,09:41
Corn,112,57.09,2025-07-05,08:53
Barley,413,37.35,2025-09-20,16:46
Quinoa,59,67.48,2025/02/11,01:10
Quinoa,293,18.51,2025/09/16,16:02
Quinoa,231,36.9,2025-02-11,16:15
Barley,301,50.92,2025/07/18,18:33
Barley,273,57.7,2025/01/29,13:39
Sorghum,140,70.95,2025-11-11,07:21
Wheat,470,61.98,2025-07-27,03:43
Wheat,467,14.86,2025/05/27,15:18
Oats,389,12.48,2025-05-17,05:24
Quinoa,111,58.57,2025/08/27,20:49
Barley,105,83.94,2025-01-22,13:36
Barley,193,55.7,2025-03-06,18:30
Millet,156,26.87,2025-08-03,21:37
Millet,446,10.14,2025-02-24,09:44
Rice,330,68.93,2025/11/11,20:16
Rye,330,24.74,2025-05-26,01:35
Rice,96,16.28,2025/03/28,17:32
Rye,142,26.3,2025/07/27,17:22
Rice,272,42.26,2025-04-23,21:18
Rye,435,61.35,2025/03/29,10:18
Barley,106,47.22,2025/12/13,21:56
Oats,89,14.5,2025-11-08,21:18
Oats,155,91.12,2025/05/11,08:24
Corn,174,72.94,2025/04/08,14:38
Sorghum,73,98.3,2025-01-30,17:57
Rye,186,34.2,2025/09/20,15:06
Soybean,479,61.56,2025-01-03,00:32
Wheat,483,99.64,2025-07-30,16:10
Rice,144,66.1,2025-01-27,20:09
Rye,484,13.74,2025-08-14,10:42
Soybean,458,51.13,2025-06-30,13:04
Quinoa,334,86.06,2025/01/13,02:47
Oats,277,73.79,2025/05/06,21:46
Corn,217,97.45,2025-07-15,14:45
Wheat,122,48.66,2025/08/26,07:10
Rice,185,30.3,2025-09-03,10:35
Sorghum,62,18.42,2025/06/10,02:24
Sorghum,64,88.86,2025-06-21,03:11
Rye,164,87.08,2025/03/03,05:50
Millet,95,55.62,2025-06-10,16:01
Soybean,251,60.38,2025-08-29,09:15
Rye,399,60.06,2025/02/13,08:33
Barley,362,76.35,2025/12/13,04:04
Soybean,114,18.3,2025/02/24,03:20
Soybean,212,99.05,2025-05-11,08:51
Rice,302,76.9,2025/01/17,13:25
Rice,157,41.13,2025-04-18,11:55
Wheat,329,74.39,2025-03-14,23:42
Barley,280,91.07,2025/02/19,23:12
Barley,448,87.78,2025-11-22,10:22
Rice,440,21.9,2025-12-07,14:51
Quinoa,60,44.99,2025-04-25,17:02
Millet,84,43.05,2025-12-16,18:16
Corn,399,78.43,2025-11-07,05:52
Rice,484,54.49,2025-02-21,03:56
Oats,60,41.4,2025-03-19,03:26
Barley,121,69.17,2025-12-22,06:33
Rice,172,61.46,2025-03-27,15:04
Millet,151,89.82,2025-07-28,11:25
Oats,478,14.58,2025-01-31,17:11
Oats,284,18.45,2025/08/11,16:51
Oats,170,10.84,2025/06/06,07:43
Barley,138,22.89,2025/07/07,12:52
Barley,310,77.63,2025/10/22,09:52
Rye,379,25.94,2025/03/02,18:55
Barley,188,25.89,2025/09/18,16:03
Millet,417,51.16,2025/03/26,11:09
Oats,240,58.77,2025/12/28,00:00
Rice,167,67.55,2025-08-18,01:44
Barley,271,22.96,2025-07-12,20:37
Wheat,394,57.83,2025-07-15,19:24
Sorghum,418,36.28,2025-06-28,12:03
Soybean,121,71.37,2025-01-31,00:34
Quinoa,102,98.37,2025-11-28,07:57
Millet,374,82.53,2025-06-21,06:45
Rye,241,37.43,2025-01-21,10:18
Corn,360,70.89,2025-08-07,16:37
Oats,408,76.01,2025/08/13,05:20
Millet,102,62.67,2025/12/15,03:04
Barley,369,83.38,2025/06/26,11:27
Rice,123,31.51,2025/05/12,14:08
Wheat,308,20.66,2025-03-13,07:58
Barley,293,87.27,2025-07-24,11:38
Quinoa,425,25.39,2025-05-01,19:10
Sorghum,159,23.77,2025/06/15,21:33
Millet,141,55.17,2025-03-06,01:33
Rye,104,97.98,2025/05/15,18:20
Rye,332,72.55,2025-05-19,00:17
Oats,361,87.0,2025-02-12,12:26
Sorghum,153,25.96,2025/10/20,17:30
Soybean,393,83.51,2025/11/19,00:57
Quinoa,246,52.89,2025/09/24,19:33
Oats,158,43.18,2025-10-19,20:09
Sorghum,84,78.82,2025/06/15,02:44
Rye,144,13.52,2025-10-22,11:05
Rice,213,80.77,2025/09/19,16:17
Sorghum,108,55.48,2025-08-25,02:59
Soybean,59,93.98,2025/02/26,21:55
Barley,97,68.59,2025-10-23,03:52
Wheat,305,51.93,2025/12/07,00:57
Soybean,263,32.58,2025-01-18,02:59
Rice,418,57.36,2025/01/11,16:16
Barley,406,76.22,2025/04/18,04:38
Quinoa,156,74.17,2025-05-06,23:26
Quinoa,249,78.87,2025/07/18,10:55
Quinoa,309,22.43,2025/03/29,05:51
Sorghum,313,53.53,2025-07-21,15:09
Soybean,400,27.58,2025-02-25,19:10
Soybean,198,91.03,2025/04/16,09:17
Sorghum,64,93.51,2025/09/16,07:19
Rye,53,39.9,2025/07/06,07:26
Millet,304,40.17,2025/12/18,10:36
Rye,416,70.15,2025/09/16,21:07
Rice,124,38.52,2025/03/21,04:42
Rye,232,62.41,2025/05/20,03:51
Quinoa,50,36.66,2025-01-13,11:51
Corn,276,11.54,2025-05-01,12:23
Rice,491,83.16,2025-06-16,07:08
Soybean,408,51.32,2025-06-09,14:38
Sorghum,317,19.99,2025/08/19,00:22
Oats,170,85.79,2025/03/09,14:06
Oats,430,45.98,2025/02/18,05:49
Barley,409,71.09,2025-03-17,02:08
Barley,186,58.08,2025/06/06,13:01
Corn,169,30.2,2025/09/20,10:32
Millet,108,55.17,2025-12-11,13:04
Quinoa,84,47.74,2025/01/31,06:32
Barley,104,19.84,2025/06/07,16:39
Rye,333,20.9,2025-06-15,02:03
Soybean,247,50.9,2025/02/27,20:25
Barley,226,62.79,2025-07-30,03:14
Wheat,295,68.83,2025-01-02,21:16
Sorghum,388,23.92,2025-04-16,03:52
Corn,305,64.47,2025/05/01,19:59
Barley,81,83.73,2025-05-31,15:39
Rice,125,76.23,2025/10/09,08:52
Corn,296,51.9,2025-02-02,22:51
Rye,491,34.23,2025-10-18,19:48
Soybean,474,11.6,2025/11/19,02:10
Quinoa,397,71.17,2025/03/23,21:05
Soybean,400,55.8,2025-07-19,22:19
Barley,151,43.1,2025/06/12,07:10
Corn,277,41.03,2025-01-24,20:41
Rye,372,32.09,2025-06-10,00:31
Wheat,431,20.31,2025-05-04,21:13
Sorghum,370,99.57,2025/02/17,16:34
Soybean,221,69.4,2025/10/30,23:53
Rice,274,73.14,2025/06/19,22:42
Quinoa,348,92.1,2025-08-19,20:53
Corn,136,48.76,2025-08-19,08:16
Oats,468,48.1,2025/09/18,14:46
Rye,469,89.37,2025-07-02,14:51
Oats,380,79.62,2025/03/01,18:23
Oats,116,20.88,2025-06-03,02:47
Barley,457,81.55,2025-10-26,20:08
Rye,111,84.15,2025/02/11,08:35
Soybean,435,36.07,2025-08-04,14:59
Barley,323,79.6,2025-05-30,12:52
Soybean,220,62.51,2025-11-09,21:02
Barley,302,28.55,2025/04/23,09:05
Sorghum,421,39.78,2025/12/11,05:16
Oats,128,35.68,2025/05/08,11:47
Oats,198,52.81,2025-09-09,14:55
Corn,97,15.55,2025/09/09,20:10
Millet,104,51.08,2025/12/27,06:04
Barley,259,54.97,2025-04-23,12:03
Quinoa,460,91.73,2025-11-13,01:34
Oats,297,70.08,2025-11-19,07:07
Barley,218,38.32,2025/10/14,15:46
Rice,344,77.51,2025-04-15,22:24
Quinoa,55,34.19,2025-03-14,07:09
Rye,94,42.27,2025-11-03,04:55
Quinoa,428,87.42,2025-05-05,13:36
Sorghum,188,76.97,2025-09-02,21:37
Millet,133,10.14,2025/03/10,13:04
Rye,416,55.56,2025-08-22,07:01
Corn,391,74.53,2025/04/19,16:35
Corn,296,88.39,2025-11-19,13:21
Rye,223,90.51,2025-07-02,09:22
Rye,424,79.61,2025/09/16,22:37
Sorghum,108,79.9,2025-08-11,00:17
Rice,364,89.51,2025/10/31,05:44
Sorghum,279,51.43,2025/03/20,15:51
Corn,251,65.15,2025/08/31,06:32
Millet,448,43.83,2025/03/21,16:10
Rice,277,21.23,2025/01/09,21:18
Wheat,138,95.58,2025-01-21,06:37
Soybean,376,28.12,2025-08-05,03:57
Rice,424,61.23,2025/01/24,22:04
Quinoa,199,70.85,2025-04-25,00:30
Rice,244,86.47,2025/01/01,23:02
Wheat,213,74.67,2025/06/07,17:40
Wheat,52,81.86,2025/10/03,13:53
Corn,388,82.75,2025-09-06,03:16
Soybean,477,73.58,2025/11/30,00:10
Rye,83,82.86,2025/04/22,13:12
Sorghum,403,20.73,2025/09/04,02:08
Millet,174,94.2,2025/10/11,08:26
Wheat,134,55.08,2025-06-06,07:03
Soybean,407,48.38,2025/10/10,09:37
Quinoa,239,67.74,2025-02-22,23:58
Rice,234,49.32,2025-02-01,17:06
Wheat,54,98.16,2025/08/05,23:54
Quinoa,419,94.97,2025-08-15,18:16
Soybean,214,38.71,2025-05-31,07:01
Millet,101,54.78,2025/01/07,18:56
Millet,455,31.48,2025/02/06,05:58
Millet,484,14.16,2025-03-03,18:28
Rice,244,78.67,2025-11-14,23:03
Corn,177,42.4,2025/12/24,17:40
Corn,354,99.39,2025-10-04,17:55
Oats,333,76.85,2025/01/10,22:08
Rye,443,19.98,2025-07-28,04:10
Quinoa,434,89.86,2025/01/27,16:23
Rye,368,19.12,2025/04/30,16:26
Oats,445,40.41,2025/09/17,23:11
Soybean,399,65.8,2025-11-14,05:48
Corn,440,62.51,2025-06-03,23:17
Corn,282,90.67,2025-05-02,22:29
Sorghum,321,14.15,2025-06-17,12:59
Sorghum,439,86.05,2025-10-15,01:05
Barley,337,60.15,2025/03/05,18:47
Rice,132,61.88,2025/10/15,17:14
Quinoa,460,51.71,2025/09/26,21:33
Wheat,393,82.9,2025-04-18,13:58
Quinoa,221,42.51,2025-12-20,04:56
Sorghum,407,66.81,2025/03/05,14:21
Millet,113,52.28,2025/02/22,17:58
Rice,246,73.44,2025/06/22,22:29
Wheat,169,85.39,2025/07/20,00:54
Oats,76,77.78,2025/06/10,07:47
Oats,268,42.55,2025/12/09,12:12
Corn,414,52.3,2025-06-21,22:11
Sorghum,146,96.0,2025/11/13,08:23
Quinoa,250,15.9,2025/01/27,17:41
Millet,441,61.16,2025/12/10,02:13
Oats,320,35.26,2025/04/29,22:46
Rye,323,65.63,2025-06-18,19:49
Quinoa,364,81.48,2025/12/26,02:51
Quinoa,208,18.45,2025-07-24,19:43
Rice,420,88.49,2025/04/21,02:04
Soybean,328,36.75,2025-02-27,16:44
Millet,202,73.49,2025/07/02,20:51
Corn,340,68.97,2025/05/20,07:13
Soybean,260,59.08,2025-03-18,00:35
Sorghum,292,39.68,2025-03-28,01:07
Millet,312,77.67,2025/12/07,00:32
Rice,150,96.51,2025/09/01,23:20
Rice,250,88.91,2025-08-30,18:31
Millet,461,58.81,2025/02/14,14:43
Sorghum,89,63.55,2025/05/26,12:02
Barley,278,21.56,2025/03/19,21:05
Oats,218,26.61,2025/02/11,05:59
Oats,100,56.88,2025/12/27,06:23
Sorghum,478,42.82,2025/01/08,19:22
Barley,230,17.78,2025-11-18,22:40
Rye,209,88.74,2025-06-07,02:57
Corn,123,95.48,2025/03/09,05:38
Rye,416,72.99,2025-07-18,22:55
Quinoa,423,53.77,2025/04/29,17:54
Quinoa,310,77.77,2025-02-16,13:10
Rice,308,41.15,2025-01-23,01:17
Sorghum,317,63.46,2025-01-05,21:02
Millet,384,85.79,2025-01-29,12:03
Rice,452,84.02,2025-12-06,02:42
Rice,137,12.86,2025/04/16,01:31
Corn,385,74.97,2025-11-03,14:40
Barley,188,77.26,2025/05/14,18:15
Barley,496,92.11,2025-06-02,02:54
Wheat,372,14.11,2025-04-26,08:39
Rye,402,99.7,2025-11-20,17:28
Corn,483,94.14,2025-01-04,00:10
Sorghum,387,67.01,2025/08/11,11:01
Soybean,260,14.66,2025-07-15,05:28
Rice,125,78.99,2025/06/14,15:41
Barley,109,34.53,2025-01-05,23:46
Rye,236,14.14,2025/11/21,09:02
Rice,386,86.2,2025-08-24,15:22
Quinoa,147,50.43,2025-10-17,09:51
Sorghum,161,43.0,2025-07-10,06:30
Wheat,464,92.01,2025/11/11,11:48
Quinoa,283,12.02,2025/12/27,11:10
Millet,82,22.73,2025/08/11,03:16
Corn,358,91.23,2025/12/04,09:11
Barley,110,92.46,2025/12/07,14:20
Rye,82,82.41,2025/11/04,22:12
Rice,162,30.26,2025-12-14,23:17
Millet,229,70.3,2025/01/14,16:24
Rye,291,99.7,2025-10-08,23:15
Barley,205,21.83,2025-08-21,20:44
Millet,489,10.36,2025-07-26,03:00
Corn,227,98.5,2025-10-18,02:04
Soybean,339,16.51,2025-01-25,17:13
Wheat,453,37.43,2025/08/08,13:07
Corn,162,60.94,2025/09/24,06:57
Millet,470,99.57,2025/06/22,17:55
Oats,398,95.8,2025/10/08,22:43
Wheat,372,96.27,2025-01-10,19:16
Millet,77,24.58,2025/07/08,23:25
Millet,51,42.76,2025-05-17,03:23
Quinoa,241,20.41,2025-01-16,19:26
Rice,408,24.43,2025/05/05,22:58
Corn,131,97.03,2025/02/22,12:32
Barley,451,94.27,2025/03/26,15:14
Corn,217,97.66,2025/06/20,00:42
Rice,452,21.78,2025/12/12,06:54
Sorghum,111,38.93,2025/02/16,17:30
Quinoa,466,83.3,2025-03-23,14:06
Barley,124,47.26,2025/05/10,22:12
Wheat,397,83.52,2025-09-13,18:23
Barley,180,99.83,2025-03-24,08:28
Millet,100,99.21,2025/10/22,06:35
Rice,310,62.41,2025-11-19,06:46
Oats,165,52.89,2025/09/22,02:48
Wheat,218,39.02,2025-04-21,18:23
Barley,156,98.39,2025/01/14,13:02
Millet,103,96.91,2025/07/26,15:25
Quinoa,220,43.7,2025/07/08,04:49
Corn,209,17.77,2025-10-29,12:09
Quinoa,101,97.05,2025-07-03,09:26
Corn,230,86.15,2025-05-16,03:25
Quinoa,153,53.51,2025/07/22,15:03
Oats,241,84.19,2025-06-08,20:56
Sorghum,304,91.01,2025/05/25,11:35
Millet,281,50.14,2025-02-11,20:07
Corn,86,50.16,2025/04/15,01:37
Millet,344,49.4,2025-10-22,20:24
Rye,485,39.87,2025-08-24,20:38
Sorghum,410,95.34,2025-07-24,19:34
Sorghum,246,15.66,2025/07/06,20:38
Rice,85,51.87,2025-04-14,09:11
Soybean,256,30.82,2025/11/13,05:43
Corn,187,10.04,2025-11-07,03:03
Oats,183,82.51,2025/01/19,15:13
Oats,139,80.47,2025-12-25,07:12
Barley,419,60.82,2025/02/23,13:42
Rice,465,10.34,2025/08/15,16:55
Barley,72,30.5,2025/10/27,20:49
Corn,452,61.3,2025/08/29,20:57
Wheat,394,63.47,2025/02/15,18:45
Sorghum,163,19.71,2025-11-30,17:15
Rye,466,65.79,2025-09-14,15:56
Barley,157,99.13,2025-07-25,20:54
Rice,455,65.42,2025-03-16,16:41
Rice,81,44.61,2025-02-18,13:12
Sorghum,451,65.28,2025-03-28,06:48
Rice,112,65.44,2025-08-30,17:21
Wheat,129,79.33,2025/09/15,08:51
Wheat,80,19.84,2025/06/11,04:08
Wheat,372,33.52,2025/07/19,06:47
Rice,78,67.6,2025/11/21,17:31
Quinoa,182,13.16,2025-05-02,07:40
Corn,92,18.37,2025/08/20,06:35
Quinoa,65,90.37,2025/05/05,19:04
Millet,310,93.96,2025/07/04,16:36
Soybean,373,47.65,2025/05/27,05:21
Rye,287,40.68,2025/09/08,03:09
Soybean,268,27.23,2025/02/01,11:04
Quinoa,121,33.11,2025/11/21,06:38
Millet,457,21.77,2025-11-28,05:52
Rice,159,92.86,2025-09-30,02:47
Quinoa,159,11.46,2025/12/19,16:49
Millet,183,79.95,2025-06-26,07:19
Rice,325,69.79,2025-11-06,20:28
Oats,234,87.69,2025-07-25,01:41
Barley,495,43.89,2025/11/09,08:29
Barley,282,28.39,2025-12-08,06:38
Corn,113,99.58,2025-03-10,00:58
Soybean,199,73.11,2025/01/13,02:19
Millet,419,19.41,2025-06-25,11:22
Oats,131,48.18,2025/09/30,01:05
Wheat,175,26.11,2025-05-28,21:24
Quinoa,251,72.98,2025/07/09,05:42
Sorghum,136,44.46,2025-01-02,22:33
Oats,451,23.12,2025/03/11,14:18
Millet,406,22.23,2025/05/23,09:33
Sorghum,71,72.7,2025-10-02,23:47
Quinoa,150,98.2,2025/12/28,13:19
Rice,139,65.97,2025/02/07,22:29
Rice,135,11.75,2025-01-12,00:03
Oats,140,24.0,2025-06-16,11:58
Soybean,420,84.0,2025-03-18,12:51
Quinoa,147,32.83,2025-12-26,23:23
Wheat,488,87.6,2025-04-07,17:49
Sorghum,292,58.58,2025-12-18,15:15
Barley,344,99.65,2025/10/01,08:59
Wheat,243,91.44,2025-09-25,12:52
Oats,415,96.51,2025-05-06,21:49
Millet,433,14.63,2025/05/30,03:39
Barley,212,43.94,2025/03/05,19:25
Corn,144,34.7,2025-01-03,17:12
Oats,315,89.52,2025-02-25,10:14
Corn,85,60.13,2025/03/30,13:55
Sorghum,134,79.77,2025/06/10,10:22
Wheat,399,84.05,2025-06-03,00:15
Sorghum,434,36.09,2025-10-24,03:01
Sorghum,393,48.98,2025/06/27,00:13
Sorghum,294,31.64,2025/02/23,12:07
Rye,379,53.05,2025/01/09,08:20
Millet,138,84.93,2025-12-02,01:20
Oats,451,88.71,2025/05/19,15:37
Sorghum,417,62.1,2025-11-16,20:04
Corn,494,22.61,2025-02-27,15:42
Rye,111,93.42,2025-08-13,21:00
Sorghum,222,85.88,2025-05-08,12:41
Millet,107,35.54,2025-08-22,23:56
Corn,137,46.27,2025-06-24,19:53
Barley,464,58.7,2025-08-28,13:54
Sorghum,445,19.38,2025-11-25,23:58
Millet,397,16.43,2025/07/11,04:43
Quinoa,170,31.99,2025/05/25,09:38
Rye,264,41.09,2025/10/08,13:41
Millet,255,12.14,2025-08-20,09:17
Oats,470,48.32,2025/03/21,06:38
Soybean,432,46.63,2025-09-07,19:42
Millet,239,34.02,2025-10-07,15:06
Oats,319,70.86,2025/02/13,05:29
Sorghum,414,23.17,2025-09-28,16:55
Soybean,114,19.41,2025/01/16,15:24
Wheat,345,21.07,2025-10-18,17:57
Wheat,357,79.36,2025-04-29,19:07
Sorghum,281,18.66,2025-11-01,15:49
Wheat,492,52.93,2025/10/11,04:18
Corn,392,22.44,2025-03-04,14:14
Millet,78,96.14,2025-07-07,15:19
Rye,435,58.45,2025-04-19,00:16
Millet,293,47.41,2025/10/09,16:45
Corn,416,29.36,2025/10/11,07:38
Rye,185,57.05,2025-08-04,07:54
Soybean,185,51.97,2025-06-07,21:35
Rye,260,74.21,2025/03/11,02:18
Wheat,418,86.86,2025/12/19,14:06
Quinoa,378,55.58,2025-04-26,05:17
Soybean,428,79.8,2025-08-17,16:28
Soybean,224,95.82,2025-07-18,12:55
Millet,406,19.59,2025/05/06,14:14
Millet,430,20.37,2025-12-07,22:06
Rye,289,38.72,2025/06/24,16:47
Oats,76,30.59,2025/11/14,21:08
Oats,239,72.33,2025-11-21,07:36
Corn,361,79.66,2025-11-26,19:42
Sorghum,204,44.02,2025/02/17,10:57
Wheat,153,99.03,2025-02-11,15:24
Sorghum,363,48.35,2025-11-21,00:57
Rice,125,52.44,2025/12/24,22:23
Millet,413,25.17,2025-05-18,06:28
Barley,65,53.77,2025/11/30,02:24
Rice,305,41.05,2025/04/02,14:01
Millet,118,90.45,2025/03/11,13:06
Quinoa,78,55.72,2025/03/28,04:46
Rice,388,67.56,2025/01/07,06:15
Wheat,310,35.44,2025/08/27,21:06
Rice,218,63.91,2025-03-16,17:05
Corn,458,64.52,2025-03-15,23:25
Sorghum,462,30.86,2025-08-20,14:43
Corn,90,73.66,2025/03/02,15:20
Oats,451,32.88,2025/06/13,11:09
Corn,201,15.26,2025-03-27,13:32
Barley,62,64.12,2025/01/22,18:04
Soybean,75,36.19,2025-02-15,13:59
Soybean,100,77.47,2025/03/12,14:29
Oats,346,41.34,2025/12/14,21:58
Corn,114,29.12,2025-04-01,20:13
Rice,357,90.74,2025/09/02,23:31
Sorghum,389,23.21,2025-10-15,20:53
Barley,149,42.27,2025/05/08,14:53
Quinoa,64,59.04,2025/01/27,09:37
Barley,442,39.92,2025/12/26,09:23
Sorghum,204,85.09,2025-10-09,05:19
Sorghum,374,68.92,2025-05-29,23:21
Barley,402,27.53,2025-02-23,05:20
Sorghum,448,89.64,2025/12/02,06:35
Sorghum,329,84.63,2025-05-21,13:18
Millet,64,21.2,2025-06-24,02:51
Oats,163,59.14,2025/09/19,00:10
Wheat,215,61.83,2025-09-29,23:29
Sorghum,71,14.51,2025-02-07,21:01
Oats,456,92.2,2025/05/31,08:59
Sorghum,498,24.82,2025/01/18,22:43
Millet,361,14.16,2025-06-21,21:53
Millet,61,48.27,2025-07-05,02:59
Rye,141,33.52,2025/10/31,07:08
